crop,maturity_days,mean_temp_gs_C,temp_flowering_C,seasonal_rain_mm,rain_flowering_mm,humidity_mean_pct,soil_pH,clay_pct,soil_N_status_kg_ha,soil_P_status_kg_ha,soil_K_status_kg_ha,fert_N_kg_ha,fert_P_kg_ha,fert_K_kg_ha,irrigation_events,ndvi_flowering,ndvi_peak,ndvi_veg_slope,soil_moisture_pct,yield_t_ha
Soybean,95.10412326828694,28.067014651951133,25.54593282283575,448.70308063459936,287.2824969508223,63.759742785994646,6.311425186836461,13.73229330202021,81.12208185905168,22.03094137270587,210.8160696214097,158.1060320582807,36.560023757942716,57.807472029532065,5,0.7567312528659081,0.3233631703228305,0.022809039615984274,41.22338673034608,2.6928834356234517
Mustard,142.03445018294332,25.558045021171612,34.424725930397784,829.0299296236262,271.1936523619873,46.292772611140165,6.75029393782825,18.00163155583955,174.39929032570862,31.53253671289244,224.74600185228596,11.307359571259635,6.705922676145434,98.15813707070673,4,0.7746390281655684,0.8467863930887602,0.024572191105167562,29.830817361718946,2.8106381044258693
Mustard,117.81592832363498,25.212947138408754,32.3788596741291,569.8065639084507,164.7539526913814,88.3089162350407,6.232133058034685,28.309090276322138,98.04719225975566,14.971435879926084,161.8398852001229,61.47644869161467,53.39264309338446,9.362254283296558,4,0.5611654412235132,0.3076848251147658,0.002775656693426968,41.334513334327816,2.337516578557486
Soybean,87.66902010460652,21.968590495404193,27.860219784745386,476.7433194777195,183.3322121929683,48.88597310970938,7.7676003904098705,21.067478682628295,81.4821695370884,20.73560386730015,126.06946170881075,53.428951168550924,34.378106467450635,93.52965071547398,0,0.7688046678686757,0.393326543049527,0.023616218968137023,29.67963194503033,1.9678277368684456
Sesame,135.65452794745408,24.213542771935103,22.273231050487574,875.2612686856504,80.46551316066038,66.44916341473038,7.380461517646642,33.03378017754086,123.98824870141638,38.952776226130894,121.01319769561174,161.5209534516276,61.20428337506735,31.19116907162205,0,0.8821845231916604,0.8100511614083523,0.024140179979482472,10.483872876028405,1.3531255711150152
Groundnut,90.24774263592947,26.119758289196064,22.604512800239576,1295.8572534759696,136.5506295344991,50.961123525266345,6.126249259402089,37.66097270374172,164.01119768061687,26.24120296019226,96.36914455321217,51.22614391259439,31.983827339088315,33.60500997702002,4,0.5996773476634716,0.43225906027395056,0.01671260819948997,28.627663930037453,2.344206868372213
Mustard,134.1331756715157,26.99578983174058,32.93308255023757,563.8853988270919,336.73917188313465,68.33408880989444,5.629625715497712,45.668919966112256,81.26116867967778,34.07777724116808,115.42909513562492,48.291298379386255,19.863312343374126,9.406456978446219,0,0.6632326411668896,0.3591244769599184,0.006759210710298524,8.195998656079247,1.4826362538881686
Mustard,110.84799044484375,31.06145995182276,28.10940150814127,624.3613222511779,82.69986808180673,85.96490461068672,5.936047399088357,13.409333444388077,172.9690365210624,38.23266239566759,117.92952314929929,33.13456268601198,9.296536883748626,27.405061345859934,0,0.4747445240367575,0.8037616983564173,0.005617247235398418,24.925773805250792,1.3330185974872026
Castor,129.1282813861907,30.758666744929045,33.35300483703612,560.7526890263539,214.4129151584324,89.01357222528922,5.797417864618867,43.28339193291463,83.56444332295263,49.35866114250741,247.3769909168733,109.30560778895668,43.89179331337898,68.59896744091932,5,0.4468649949520959,0.5608583007495653,0.003275691330732731,21.22488824152422,3.4081372208951977
Groundnut,98.67979684252556,19.399287738760687,33.62679842907776,558.0627109404679,202.404471197101,56.930813060602055,6.7817325195017535,12.407482748872573,41.235553912498936,32.11886211767935,163.58070611331752,75.61320868477807,41.023686188143564,67.2640895890568,6,0.7635524309685814,0.34135135617597395,0.024257160528135056,28.6761210913628,2.7239418641451003
Mustard,129.2975740484643,26.99668836413201,23.0266964234373,901.1782647538423,237.1437167099991,50.0422627754151,6.699552885535279,35.125211230474335,60.72723993971028,11.408174441653248,232.01129021318917,168.4202913461116,11.058872261053297,6.999585632723546,6,0.41732056479536794,0.9105062068049252,0.029281346322633336,16.916193201716297,2.213160665617096
Niger,87.46100231191315,25.579998528764456,29.03424738608009,1285.3349866799633,343.4680826023901,75.6879964615321,7.429127910701361,54.323083342184866,161.55807630334093,39.92562156798508,250.93678510504546,68.58652351098493,12.553977301720504,88.98606756021236,5,0.2858163012280997,0.9061115055961653,0.021228870102003396,20.897828014005746,3.351622100273782
Sunflower,157.00220116370912,31.569732139764564,24.678804006267278,1277.5732748562525,93.28397657749042,68.3489532181596,7.918939918254496,40.52344962475216,155.35761863926922,58.27361561720656,292.3942969681448,23.175965466680957,40.259290557651944,102.53584982838026,0,0.7696533175438678,0.3724021660499962,0.015483137977700914,36.95902276812184,3.3658104878156907
Castor,148.85854266462786,22.268330330738415,25.565856577996644,353.69219526241346,155.62162697978536,53.448102806952285,6.783634019369001,13.034407447466778,106.02181848774931,51.014056634841396,289.7954017218833,104.39821810774488,9.845338344629862,7.363209620753048,5,0.8697360954718422,0.6162198065397724,0.010238455572762118,8.948114923829579,1.522971246193106
Castor,101.11356333434469,18.248002396144766,32.566103817042205,806.0801296162393,105.47663076565593,89.31375861784284,6.318836453995698,29.771886380760716,141.87032601573634,56.94757935966768,190.38149993418418,147.52158573940306,30.409441797605943,13.25742994329946,1,0.5333431398464057,0.5409990327699878,0.01169425255307994,39.40359222708182,2.395603337199005
Sunflower,103.79331058333275,19.245938583326566,27.635820089054327,518.9040225902104,317.29770103120916,48.9959780016489,6.411942046688112,38.328521994032016,82.2062544451814,35.59462692094361,229.06045460775255,128.26165328574916,51.97642300044348,62.77342293091036,3,0.46472155307304464,0.5405618991775043,0.006978143631728051,24.433840305159045,2.9121688169067883
Mustard,153.97460832851044,29.698983130171268,35.249290020333035,360.37763034797285,172.06272516675506,70.53346767992687,7.5909948250413715,39.29557541431625,65.62343558211556,47.07785865745228,246.97351383798897,155.02596548511218,6.107084919101025,45.38150503924889,5,0.7881236948826353,0.3504668763143622,0.028695373503514664,19.011682533093655,3.4551558868646453
Sesame,98.16993003470346,23.560657924476107,35.472875776784406,421.3709808664761,125.59897887903529,76.25383046946654,7.420661099931298,30.500485459984937,70.21055170328111,45.89458431339098,211.2937061642051,81.11266073604902,40.095534823205774,80.01295788680359,1,0.8770397691968334,0.3639389760032268,0.01779450448596461,26.830607816349776,2.162578666138435
Sunflower,121.3778856242076,26.828603138367015,33.86117198008759,672.93120972736,235.646291533046,53.37468484209939,7.017420570757844,18.209640753983404,119.68426082245276,54.13303703649264,125.8163252592366,145.37829652172348,67.3387714081193,28.447436204295034,3,0.4059546351468143,0.5020860587497629,0.02694844859777267,33.07932008780057,2.829503791423433
Sesame,127.16947082052883,24.846990976185282,28.099785411936068,1015.0769035265836,323.77003874945376,71.03273639522784,7.2671941694609785,47.76205200388317,161.52440931978919,8.921807322068378,83.79653676325346,167.13311955715054,31.076788598606583,9.991107417812161,4,0.334666296558841,0.6148108480289085,0.0029527525247248117,15.082850731226307,1.9267708061233384
Soybean,100.20153091958615,25.341631730535525,24.537464963161238,450.17156208163806,326.3870433702581,80.01665623293857,6.818370996238254,12.433945961645827,122.53911878205294,59.67622887326378,253.32681452947784,10.87204384245458,67.70753517152271,24.661160904439082,4,0.8634489118317347,0.5273392528197803,0.018082131507410726,32.323941308438904,2.05410092543785
Groundnut,126.44370550227731,28.31672456007803,32.72101817929677,396.08638481318906,199.56948797078766,45.2180943789889,6.1471543952800225,54.658576047773316,168.29881209574228,41.70896607628514,197.7429468120191,102.24016501044886,15.584901814103299,33.792876258791864,1,0.8784546597360096,0.9282708904797614,0.023808842352382863,13.743103071827267,2.809119518384818
Niger,133.790140754572,20.969584514701268,25.261182816482414,1115.0790485762457,307.70804624389757,57.57236450741899,7.735177750653192,11.418845495632933,122.64251019333403,12.72012153572328,226.8427148279286,47.639240167508426,39.60582402489936,23.456611386762848,6,0.5292614062679293,0.6336696496175527,0.012844912940507273,8.390340037032823,2.253344841379533
Mustard,149.73605387352345,23.04600938064649,34.14906868987387,457.94367159234196,84.87868290763637,84.50760947030187,5.841794330518442,46.787244638506365,91.39991089796753,38.662485031770956,172.63180428384447,50.49382625900541,55.7637159199765,32.814190554205965,4,0.494881248378602,0.8410443941213461,0.008012924584610665,29.895599507430934,3.404122340730108
Sunflower,127.53044091020968,23.952709077846386,35.87278133240102,1128.7099612326965,200.48729843847838,73.90513185121314,6.093773873544531,22.140354454257682,72.89748098859556,56.70378691971718,312.9642830510862,82.00069664398015,57.622895820406,42.63724058802145,0,0.2533757430687767,0.5799032750611586,0.028617260658377552,15.458878538178228,2.511900585299066
Safflower,152.0346716256597,26.980182838200264,21.4286932907629,437.9950503322386,277.4370990625607,76.16441163404988,5.953964435430406,16.624878460154225,77.51268815044467,16.68800247815747,263.0434020159664,49.78162429689203,12.876701410633395,35.999924238766994,6,0.27681755420382387,0.5471221461861118,0.022420419013510502,35.37222517884875,2.103930643448341
Sesame,125.05509757495363,31.768419082949748,25.723198033983415,1145.3849308206036,265.76746815100705,73.70524284640109,5.862864708850968,18.934079047973114,155.4635635311417,59.885705490068204,268.3620947923853,12.311038968086915,24.228206756864566,62.69330564624518,3,0.35953532069007077,0.9281015190861421,0.029925008385618526,9.83661285622333,2.976031128869048
Castor,131.1128405920391,26.582302062686484,24.711069779724916,867.2572215704836,192.03778959810427,86.13591154824948,5.541566062613411,37.909179041315625,71.61834175043921,40.49815643910351,172.8980516481859,104.93136839927398,49.617784176517105,14.536389187698417,0,0.5524464162803557,0.4741249476547075,0.0027067549596205007,14.627781680643796,2.1657699354014937
Mustard,156.6472736074972,31.11697424058331,21.605966736573748,381.43742001934106,260.9938807578273,88.24766412124438,6.6547845953787546,47.91687058689446,139.91327374947727,32.41502552226156,192.2244021388077,51.15365671399502,10.598486009954712,29.370554242312146,5,0.41146154513820876,0.851071282501416,0.020036577782473065,11.532699311750157,2.347226615376256
Soybean,145.44357102615197,18.258539764623166,28.12917641758551,851.652668098277,294.61771068884366,66.11894016849122,8.174359364356786,11.908687780510425,132.6777734029971,21.452999259348488,307.01432625893153,132.8790654576058,47.45134163175376,11.499850363841055,5,0.7825041085582505,0.8529533825994486,0.02858316718575077,18.916671583586194,3.7179095825408695
Soybean,158.18137175489727,20.90058454328434,28.646753950557095,1137.3094290001075,245.87523257393036,75.89921008181919,7.043462006783094,45.34145600726391,145.13394500393542,39.01398629249435,221.59183468729856,61.56953560273281,36.74708093157756,76.71126156813501,2,0.5984782037413765,0.7084675387552826,0.018029594267810117,34.80719918760292,3.0465367636882945
Sunflower,124.73172394823602,19.602660766280582,29.598421690662995,1019.8531401539288,315.18977567867415,46.45620669383992,6.476392700149788,34.83336613430413,162.06928568497392,46.47403464440703,89.98365861636577,62.96290791736585,26.51415111555942,55.21968063690822,1,0.7725898152588949,0.7236204193293116,0.02928496853116281,30.263923799990213,2.00181690486016
Niger,99.78825550069377,24.424432416837664,35.086170768735286,630.5812129725862,347.7689857848185,85.40594181646463,6.913808222211834,14.843356316942014,65.93409698907303,36.94246268740097,298.01214132469147,119.98405281204116,5.922036201961079,74.9330930604105,1,0.41169847060624,0.818205628658069,0.02371614656998685,8.87644658687982,1.6428332497064657
Mustard,150.2583242829123,23.582525199934594,27.162261589191246,935.0703638818786,342.50126298392485,67.73336095753896,7.697428471781755,53.728222566488135,91.43186540337155,30.434707730825302,247.65407514705743,100.52986922240868,8.281471427900222,102.8777063129364,4,0.7990660524843759,0.8218790190527536,0.015053585073128047,34.175450253362115,3.584719836968772
Mustard,134.153475901647,21.124686139270906,30.805951213035556,1099.0087115440783,62.66554197381354,56.83021842331052,7.238874908407778,30.779858264601284,82.0500432179395,35.70711946963043,131.602336540884,137.59269631557655,34.96856671272836,28.490627817228233,6,0.6529264580612599,0.7996469561186791,0.021259295059298647,9.233236469749803,1.8587662605969277
Safflower,156.23750436602424,31.51030108594153,33.842442697217166,1047.8622132913515,225.4050219478552,88.12193876570649,5.86979566454823,32.4487688994852,141.53219672991187,29.654563719140338,112.18674795889524,25.381920988675898,32.70306415259798,92.79836014635633,1,0.6501690207912929,0.8581585569966155,0.017414234715723953,13.981705858745787,3.13893297365347
Niger,106.17746196360807,27.816007822227128,24.896154336240375,713.7400832271856,190.74098456772663,75.55499370518038,6.901239938467567,26.950900063374704,42.35389252538934,15.892967284570087,318.1367102983403,56.25862015310217,12.53005083376375,48.05082684843706,3,0.7212750402208945,0.3065239856321497,0.021653492915772607,34.66795445432758,2.319965059129697
Mustard,139.26284818745313,27.64302409910227,20.417962091033353,726.5365030752076,89.3617399843472,68.42118853811562,5.946394905730211,30.79366367432387,170.5100742397367,51.20035305999154,152.712575353432,166.30736397402003,16.201248123077086,101.18399427932296,0,0.6610463311759398,0.583571263783107,0.00723407044241337,24.50432599765159,1.6624582893327682
Niger,113.7839315928945,31.044735163344797,26.36453306076074,378.7349370798962,73.55762328523177,47.10072815905765,7.919147203351432,10.672457011135101,171.95231626326114,27.270911644602844,224.83328766739032,178.70783621704499,54.89873055795605,8.50993378611153,0,0.4129362362828819,0.7436055338943766,0.019658279719118807,27.516417838448426,2.8263228547561567
Soybean,94.24077009483274,28.03307098401482,34.148502709018786,763.4065019166453,220.9429015898842,80.33878094487198,7.095339121593353,52.40691916104974,121.734709373247,31.27976186237282,236.5179859219906,21.92586256738987,19.306017158428805,22.314280533383577,5,0.3824444896674678,0.45908390008298394,0.012874725064039362,18.177896042062144,1.9300606492724262
Castor,96.9393608091988,30.162246611808513,33.19420926721732,413.14162651521445,177.7758197143546,48.17835180725137,7.171025436303317,34.245748277785935,125.01479792807248,37.477788380085144,158.5710446823838,11.016777637672842,5.53875883020471,74.42416767879133,0,0.7502281645252539,0.8843785290794586,0.028133380599564106,28.532054940194097,2.970615820578224
Soybean,100.14695955145453,30.305461657059812,20.35085129204122,634.6754436014053,199.68237344824647,62.3842855195728,5.966493661366348,52.22921594235642,144.36847731151818,32.12800909854476,248.0683508570758,178.01002312166912,12.271806707624329,91.19005183501575,1,0.8496738161397329,0.3885215153082615,0.014231296336599863,27.984868637106754,2.2642395168020784
Groundnut,120.56941241552076,18.746134765413547,30.46240372393079,433.65221566498263,96.46766327345216,83.15261457472405,8.177515938789517,10.519736106849328,108.2566256398881,51.75039327169173,123.5658844030306,10.487327947822466,27.57005400850087,83.17101139940772,0,0.8078946940708766,0.43667893622899,0.02623066704294861,37.89612189120366,2.3804009040476424
Soybean,141.85947199047874,24.600801414227178,32.84454271136508,407.0987981670867,222.35403331763746,67.92301110076674,6.196795560317414,16.19178445604865,174.53918731092895,23.676648509725467,167.31135013123998,84.016848603934,53.633094919474644,102.17102657409636,0,0.6921302237094189,0.5515473569714491,0.015425938514843994,40.55478932542159,3.0902699284551156
Soybean,154.87637202627135,19.52225145296945,24.949583943052836,405.4234188517016,120.29227988910247,57.30177129556374,7.824608320879259,17.14444961466766,63.34625399412465,54.95714829498507,180.46166892247822,107.33070362813807,37.885350299186825,97.72192113458573,2,0.6908405406121245,0.34553921671092014,0.008202111406112204,20.80910503697136,2.1540538664315108
Groundnut,88.33980371780575,25.906984949636154,34.30339618867921,526.9571709601978,187.48226492935123,64.70196366994364,7.20948101027932,41.13948265633389,163.04254027543715,55.84962965074547,115.20921452011041,16.365980924704864,36.27240200534943,46.069170060162236,5,0.6336860581870714,0.38029109181679327,0.01969830427341411,21.318512592318747,2.8919939956663034
Mustard,145.22937121505882,21.347358000708645,23.671074023694555,1143.30069360147,117.05657462752157,85.28689708398379,5.626940413740456,24.082384742949213,90.17411830972608,13.634336735440076,115.56318670706135,177.26204833498272,20.64506755675997,66.93436836428728,2,0.8985415563831967,0.6056664702328589,0.017413478997625142,36.920438770775036,2.8740961167866352
Castor,104.85225533224721,30.83983060953552,23.277143897528887,1280.0207511488074,126.83185162535423,60.29646547585665,5.699871645480329,34.21667143544539,102.94161495561792,47.32824828697386,201.29341441935458,114.72387376260319,37.096596739169236,9.653867982143087,5,0.4020304260016583,0.5020359860360725,0.02029550527939237,17.15671433226872,2.0013478385485297
Soybean,111.75372711946794,26.507182733298137,27.06517320395067,931.8359881347304,135.21275019988957,79.00084849069061,5.964482911140266,27.668183582956406,144.05836896744717,27.932554325078872,127.36507782841709,138.19400276041617,28.696770448988193,42.6957471324459,1,0.4843779259962304,0.8745418127714542,0.003236486341220101,30.082906357537425,2.2376869621786124
Groundnut,124.65004643413843,28.641162116860514,35.56452255296764,1111.7384269727213,194.37234489983953,66.97843814236104,6.945737104369854,21.46597627802699,68.54298882815941,45.65491886683935,93.43629912083819,68.65607739538754,23.294081527748983,7.58381471214246,2,0.5615625699634368,0.49885529313699906,0.01744176406184795,37.13901769597898,2.492653932276836
Mustard,138.7817709192181,21.89291646780747,31.899327801047917,879.935034577647,122.84925392087507,56.31258933703293,8.123076595131518,47.79345364496558,128.08033537975678,37.36271270565381,116.96454402369892,38.57666488703029,22.568524504867185,12.608394686084496,4,0.26579297409229075,0.6770477116042745,0.020954141482234255,8.532251693633224,2.9747740361528847
Safflower,94.30923133779208,26.964206843565588,23.713213961068874,1260.4698591621352,335.45703552954836,49.35244103238459,6.943834462920849,29.331313034925522,97.82700280863921,55.883806752875536,90.1910676591625,55.72834028348577,69.06811687582935,86.95843582466824,1,0.3052189238350682,0.45955722865188026,0.02810664369447402,11.394958166754865,2.9519481842630126
Sesame,105.8537987390361,22.47229371461564,30.45997477033173,1177.0247214584,233.0740160808793,47.12262331900304,7.865961376793964,41.03996712181493,121.5852121460807,38.221156718926366,190.0629484333096,166.51839247985876,15.598680659097981,90.78044427766105,2,0.7113135971541529,0.6490687380273825,0.002649205239171935,41.29967776101899,2.971224069012536
Groundnut,115.663851498904,20.648668285754034,34.028385638381,876.1525695923941,188.86293418948551,61.341861988157206,7.830259041755232,11.027313034750135,160.89215153571234,21.932632626889408,82.46385803537962,142.31528895189902,39.260030322871394,83.02231447491717,4,0.6477548777767426,0.7705936187851271,0.022285133681006875,9.920651094458222,2.1767225737430254
Groundnut,125.56507200668639,18.494700154123795,21.93618621236933,1020.3854649539397,83.33283796300881,75.5104539739519,7.991762328877304,28.247007544822143,178.9813965301273,41.44781532980612,231.2801623532911,152.6968979312376,53.29852124752887,49.0634309188049,5,0.4176109707942062,0.6697402763106248,0.011312285621728617,14.818343343411055,2.246964114657504
Castor,145.80347147744902,21.834913912348807,27.31775226470547,1270.3105305629897,86.80019461790195,84.91831589509113,6.520000710982949,31.29766796852493,88.8859235455287,19.630679475145847,138.94165849754316,126.3214744974359,66.36539134584116,35.17444043160242,1,0.305882633295445,0.6208064375351254,0.0106299528737076,13.07122810622877,2.9242906533151523
Mustard,120.29244023029801,18.778144183398666,23.746807287750265,973.9189283013463,158.91503258994567,74.49322955707277,5.809491340076917,20.85190493450349,129.75504440829883,48.52430873609339,228.9459313952446,108.91099775096284,32.66337235769561,66.29392501867645,5,0.2879264992210814,0.8719325803959981,0.015160463301348416,12.544496211239075,2.702018899896398
Sunflower,96.03670685905325,27.993676709447822,32.96510686527626,560.0750513845951,182.78436819089669,67.28517604392606,6.156337994203902,45.918312044263565,82.95972683096397,43.697053722326395,97.05809580429258,89.37044695498399,5.183334344209189,80.95390145642939,4,0.3166027154702325,0.8949347754094124,0.01303938333883953,40.02113044252399,2.373009567625004
Sesame,104.86947901871628,24.57782583180492,31.937989318528558,523.8370288276565,193.25823758808173,47.41551614716827,5.729254071789097,54.05341399395569,101.80675749028137,46.9459372433866,138.76548071846787,139.1786785967184,55.49341863861191,87.00939687642818,5,0.2715960094096694,0.8295443503275313,0.01940797311102989,23.59739477079618,3.0819819451367363
Soybean,131.66135202933208,26.224551130161878,28.301906212339542,473.68062340528013,206.88373719727755,48.8070583860129,7.107990182873937,52.250127831491085,91.94461304363358,34.60366320088486,151.67986269676845,106.2921173943842,35.37168639680007,70.29567170907843,2,0.5073819304817763,0.5473484842113339,0.024848457008671526,12.147074187748622,2.122982344966319
Sunflower,101.59958586714838,25.794426650029894,31.159128775773304,877.9310846630573,247.56635279321657,73.1146830134225,7.7873257598563885,24.50955336628573,54.4244664566117,15.635242885926871,121.54391975329179,167.89910503363743,50.409721872547394,57.48946829587864,2,0.2979425482513672,0.8389384275004479,0.004612449118849215,36.13187621097555,3.3493482281581564
Mustard,97.50580741744439,28.796112323797992,22.12806261737427,1193.3397741885672,116.51699771722159,48.335481049463255,7.175825761351782,11.562778555452503,102.02897468474188,19.17932883911056,171.94925323748208,178.0442819898027,24.02170314533236,95.74397325078006,5,0.27829971103192963,0.39603577037251436,0.025871246882376672,17.82119335933916,2.081075245233596
Mustard,103.29194325514962,26.360310250277273,35.454700720718144,642.241073549447,106.1548163771044,77.67051073477421,7.941051474278197,18.894875088831007,125.10435289194139,32.66915843334068,143.2775391912873,40.58323998081735,57.12856487511588,92.64190349253163,0,0.5333076242568177,0.7224561276668249,0.013419275977878163,34.143363456139376,2.8014762151563914
Mustard,114.10549587872949,31.21742713885027,25.029115069731922,772.0113386317005,298.18151091170233,63.22310548881835,5.974288907149131,47.47570180824523,104.69066855556208,14.162108745871377,95.28902178710302,158.4103799416547,43.84672526140525,39.90747272156491,4,0.49566469730297646,0.7383212972509203,0.004362848818612127,21.83463925956009,1.9781521913800204
Sunflower,104.3504723874976,24.05566135281805,26.60184623251788,880.6788033877228,65.47781559624363,83.25467992528549,5.65315452058003,28.153572315778817,59.90984054952031,38.56984663533856,166.69404278908053,36.69270332414729,64.99131250342383,18.46670760360275,1,0.848055615931092,0.3888421781234856,0.00608335246991981,13.814224514194759,1.0372207692550222
Mustard,139.06496688744875,22.706020975824572,34.48687306653241,1264.7665623393693,111.83551877480775,50.09983566078567,6.447469942804042,51.789221124767685,73.43488594647211,24.246198378208135,123.38954962341707,24.630636951370054,11.260397294664635,14.744673061882994,6,0.3312759617122102,0.769914262259014,0.014403802780222364,12.965299240213206,2.1876751954699327
Sesame,144.51234800076634,29.90722214573392,26.89293501437337,1264.049562494201,307.432591345898,60.55183709001553,7.395818123256138,17.153418300095986,119.87736993378061,38.870970015108924,136.72112513719037,119.24337590110001,50.24612070057784,16.721870013775348,6,0.4701657760799178,0.4349212479350354,0.011267367884863166,33.04650560165928,3.5812422573106177
Sunflower,83.37810188090602,23.666579748134765,21.213445096816613,1157.4244622457904,133.21681016183553,63.19716158329939,7.906769424936804,38.20837301444686,54.98105055544649,41.112430478839656,268.5423498235452,12.21100590206435,47.994181770620926,77.38223532109201,1,0.7882373975723534,0.45413151230062176,0.020064692750064568,10.905259950502199,2.0253392333598588
Safflower,116.76231394820513,28.355462273542518,21.00880752332327,1007.4172639485245,132.0170324886463,61.421637483465176,7.932978461221667,54.709410470621364,66.45432752395746,37.72554155129197,90.1719080246415,27.857201724151782,44.6597876031631,97.54842159970106,6,0.792842436766354,0.5471505495192068,0.02927295979606035,32.22315896500394,2.5672406348541985
Sesame,101.81061083992084,22.495285280198445,29.997895624082197,490.0560549958384,277.92268422551945,58.21736641148951,6.575573840266702,19.95917635619449,178.64004140268813,31.104252469296213,117.19753421990947,36.79889509246654,17.269646696299596,65.1467462714698,1,0.6063502619453474,0.7611715269900039,0.009885304436252604,35.024314155973684,2.055373670698675
Safflower,111.21604849976725,26.482606545448576,23.37542628105638,1154.0458388716106,163.73513746502698,51.70375442136302,7.576456182499966,18.61257802828637,155.2294733488738,45.061469633730326,83.1361583451243,24.76563504303889,17.392646196183044,81.54386775605495,5,0.3344175316146204,0.5252286751822441,0.024756286390166873,35.31300397246086,3.306368046892895
Safflower,94.95003507297444,22.22651927942517,25.611845022517468,889.3910389350507,76.7267622178773,53.66429848529208,5.798200322330772,46.24383188088597,40.774018597246474,29.27994824701913,109.76168784401588,68.34603902298565,13.472311436457142,42.473672839583706,5,0.37050939714726167,0.7217866590598891,0.016367211867346763,22.891029603807333,0.8518876981860428
Sesame,85.36007944066144,31.32630945692076,35.387658914994134,1244.7171165792988,249.66242892312724,81.46058221277016,6.41834204252876,12.189015341249343,151.76551345291483,15.619400037781917,264.52182985952584,38.30306474598383,44.99898412467943,35.879754140904865,3,0.5912353470711214,0.6492321290524457,0.019894357609958675,28.322806171761304,3.1141810598266497
Mustard,131.04643728944848,27.097116698886136,29.199985907607505,849.3071578524446,234.59393244359669,69.59197722635516,5.59326309356563,40.68940110802201,42.2340288304824,29.085900172446173,243.65478617462068,139.75603945630374,51.762740078081485,54.816276390283655,5,0.7020827121189122,0.384170073704569,0.008696004898799053,27.218309342728045,2.7396759782577615
Sesame,156.98342123365677,30.80625330865455,32.42646877666948,1246.7581264008804,190.44221167679154,70.96950084058737,5.600858142282924,29.427391721152148,145.84369861511203,53.77204930714903,267.40386610486354,88.58964118172142,16.24943592196703,45.197766880858694,1,0.27615815487796846,0.3054755062005318,0.028394451979407882,35.36711785705657,3.232403560281273
Sunflower,138.79146597087873,20.537693980831072,30.610912769563974,1001.990119205128,86.79532957861446,68.8091731739078,6.634307408052156,41.65454741874312,114.682219399814,51.49945330503927,245.32375490832683,144.64398181363998,35.82558898122474,109.79680700094882,0,0.3271352099968855,0.6532622776631285,0.014376331053430284,14.052444991329484,2.438486897200934
Mustard,158.35434403757472,25.724485481552136,32.92875478052773,706.2674635198016,333.6069244508954,64.87542652690642,8.006544916713821,20.837194535305606,74.59131436812181,47.42203775000025,299.3550117638137,108.35748839604547,57.42323723520185,61.227329974581345,3,0.6157238289041322,0.46200244912546773,0.00579852450887593,39.77345253282293,2.7701062089162325
Soybean,157.22323640967915,25.725757266283157,28.45664771224273,1143.1603345275284,208.26584519432996,56.178197097152804,5.698955793894716,38.84036653758447,41.90347178300992,37.46687571273342,125.00957847285285,63.57886038527436,9.982153608194187,77.56183695923134,0,0.8805396636526935,0.5894635302826736,0.027397868327877467,9.015167621936367,2.4229435323191417
Groundnut,108.29205470163487,18.11096474022919,23.12955670234179,366.402642883212,272.05180551058163,74.60179935116827,8.103176488987833,23.4925683470368,158.06295950605403,16.192166312045153,180.06603093969414,105.47516000621432,28.45856385528583,31.234873051888144,3,0.26830537175065117,0.8401614447605428,0.003085605521926794,15.42485126926938,2.187266844172827
Niger,139.06200815035595,24.97954785297008,20.71882179485634,396.7476170037903,238.99090349665866,71.60840657457953,6.907433368176047,30.296950882834395,154.01521131996202,29.893098094686056,152.13593230302112,82.33482754061939,38.42967112847994,106.75107650090351,2,0.298078526805853,0.9105809050501923,0.010300600981194674,34.98357470370702,2.236999349170567
Soybean,145.1141702256566,21.8873425653626,31.24317196614065,1224.2189928145258,156.75708358985108,79.05179990269018,7.522451083044069,20.544784351133032,100.30877182144974,45.40109751254893,315.7692762665214,17.102900422803295,6.176330878031532,61.533029871020375,4,0.8177052275228403,0.8628603699170201,0.016556695347409632,12.657792099187422,2.369244327074696
Castor,117.55726643830984,26.885917599664374,21.189869805277606,1247.0598080798254,119.09705494449884,73.76666644353688,5.575610458062952,37.89682455093329,66.95229871635905,50.029253326691624,213.65615492423623,166.75745867765212,45.67245976556449,16.674432828656723,2,0.7575578656439951,0.5528833755255513,0.021743884032510458,21.201861522826512,2.2078752570244244
Sunflower,105.72051461316144,30.609018248325793,32.83383321824215,1008.055201292035,64.45092681785256,87.92355634264385,5.570018914698269,30.90287803105281,62.52011337019521,40.57900233766847,119.81756738536629,104.86768576797466,54.45792822083102,57.69692107651343,6,0.25371246325585767,0.47809162070228567,0.018341635376449554,28.80441618894743,2.6113522576489556
Mustard,154.68885179456248,28.755618280810417,30.98161058867241,691.8066123520016,182.77923010886684,84.19695987129111,7.504254213312333,29.01248817420542,135.9684168723391,39.303470117225686,190.9556240359109,118.90027179685423,37.08255601229588,42.019823381283956,2,0.5027718750640291,0.4890469518422704,0.02317786026588564,22.37800716776281,2.4194188157391148
